Pub_ID,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies,"""Form""",Record_ID,Notes
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,pilosus,null,null,sp0000004576,
pub0000000345,Culicinae,Culicini,Culex,Microculex,rejector,null,null,sp0000004577,
pub0000000345,Culicinae,Culicini,Culex,Anoedioporpa,restrictor,null,null,sp0000004578,
pub0000000345,Culicinae,Culicini,Deinocerites,Null,howardii,null,null,sp0000004579,
pub0000000345,Culicinae,Culicini,Deinocerites,Null,mcdonaldi,null,null,sp0000004580,
pub0000000345,Culicinae,Sabethini,Johnbelkinia,Null,longipes,null,null,sp0000004581,
pub0000000345,Culicinae,Sabethini,Sabethes,Sabethes,cyaneus,null,null,sp0000004582,
pub0000000345,Culicinae,Aedini,Psorophora,Psorophora,cilipes,null,null,sp0000004583,
pub0000000345,Culicinae,Aedini,Psorophora,Grabhamia,cingulata ,null,null,sp0000004584,
pub0000000345,Culicinae,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000004585,syn. fasciatus
pub0000000345,Culicinae,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000004586,syn. frater
pub0000000345,Culicinae,Toxorhynchitini,Toxorhynchites,Lynchiella ,hypoptes,null,null,sp0000004587,
pub0000000345,Culicinae,Sabethini,Johnbelkinia,Null,leucopus,null,null,sp0000004588,
pub0000000345,Culicinae,Sabethini,Johnbelkinia,Null,ulopus,null,null,sp0000004589,
pub0000000345,Culicinae,Aedini,Aedes,Protomacleaya,thorntoni,null,null,sp0000004590,
pub0000000345,Culicinae,Aedini,Aedes,Howardina,septemstriata,null,null,sp0000004591,
pub0000000345,Culicinae,Sabethini,Shannoniana,Null,schedocyclia,null,null,sp0000004592,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,taeniopus,null,null,sp0000004593,
pub0000000345,Culicinae,Culicini,Deinocerites,Null,cancer,null,null,sp0000004594,syn. tetraspathus
pub0000000345,Anophelinae,Null,Chagasia,Null,bathana,null,null,sp0000004595,
pub0000000345,Anophelinae,Null,Anopheles,Stethomyia,kompi,null,null,sp0000004596,
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,eiseni,null,null,sp0000004597,syn. niveopalpis
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,neomaculipalpus ,null,null,sp0000004598,
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,chiriquiensis ,null,null,sp0000004599,
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,punctimacula,null,null,sp0000004600,
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,malefactor,null,null,sp0000004601,
pub0000000345,Anophelinae,Null,Anopheles,Nyssorhynchus,albimanus ,null,null,sp0000004602,syn. gorgasi
pub0000000345,Anophelinae,Null,Anopheles,Nyssorhynchus,anomalophyllus,null,null,sp0000004603,
pub0000000345,Anophelinae,Null,Anopheles,Nyssorhynchus,aquasalis,null,null,sp0000004604,
pub0000000345,Anophelinae,Null,Anopheles,Nyssorhynchus,strodei,null,null,sp0000004605,syn. lloydi
pub0000000345,Anophelinae,Null,Anopheles,Nyssorhynchus,oswaldoi,null,null,sp0000004606,syn. aquacaelestis
pub0000000345,Anophelinae,Null,Anopheles,Kerteszia,neivai,null,null,sp0000004607,
pub0000000345,Anophelinae,Null,Anopheles,Kerteszia,neivai,null,null,sp0000004608,syn. hylephilus 
pub0000000345,Culicinae,Sabethini,Trichoprosopon,Null,compressum,mogilasium ,null,sp0000004609,syn. trichorryes
pub0000000345,Culicinae,Sabethini,Trichoprosopon,Null,digitatum,null,null,sp0000004610,syn. wilsoni 
pub0000000345,Culicinae,Sabethini,Isostomyia,Null,espini,null,null,sp0000004611,
pub0000000345,Culicinae,Sabethini,Isostomyia,Null,espini,null,null,sp0000004612,syn. shropshirei
pub0000000345,Culicinae,Sabethini,Runchomyia,Ctenogoeldia,magna,null,null,sp0000004613,syn. dicellaphora
pub0000000345,Culicinae,Sabethini,Trichoprosopon,Null,lampropus,null,null,sp0000004614,
pub0000000345,Culicinae,Sabethini,Johnbelkinia,Null,ulopus,null,null,sp0000004615,syn. culicivora
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,arthrostigma,null,null,sp0000004616,syn. panamena
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,celaenocephala,null,null,sp0000004617,syn. chrysomus 
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,celaenocephala,null,null,sp0000004618,syn. philophone
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,charmion,null,null,sp0000004619,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Miamyia,codiocampa,null,null,sp0000004620,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,florestan ,null,null,sp0000004621,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Miamyia,hosautos,null,null,sp0000004622,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Miamyia,hosautos,null,null,sp0000004623,syn. symmachus
pub0000000345,Culicinae,Sabethini,Wyeomyia,Miamyia,hosautos,null,null,sp0000004624,syn. euethes
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,melanopus,null,null,sp0000004625,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,melanopus,null,null,sp0000004626,syn. culebrae
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,adelpha,null,null,sp0000004627,syn. rolonca
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,labesba,null,null,sp0000004628,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,nigritubus,null,null,sp0000004629,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004630,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004631,syn. homothe
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004632,syn. leucopisthepus 
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004633,syn. abrachys
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004634,syn. chresta
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004635,syn. hapla
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,scotinomus,null,null,sp0000004636,syn. incana
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,simmsi ,null,null,sp0000004637,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,simmsi ,null,null,sp0000004638,syn. dymodora
pub0000000345,Culicinae,Sabethini,Wyeomyia,Wyeomyia,simmsi ,null,null,sp0000004639,syn. roloncetta 
pub0000000345,Culicinae,Sabethini,Wyeomyia,Hystatomyia,circumcincta,null,null,sp0000004640,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Hystatomyia,circumcincta,null,null,sp0000004641,syn. macrotus
pub0000000345,Culicinae,Sabethini,Wyeomyia,Hystatomyia,circumcincta,null,null,sp0000004642,syn. andropus 
pub0000000345,Culicinae,Sabethini,Wyeomyia,Hystatomyia,intonca,null,null,sp0000004643,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,clasoleuca,null,null,sp0000004644,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,clasoleuca,null,null,sp0000004645,syn. agyrtes
pub0000000345,Culicinae,Sabethini,Wyeomyia,Hystatomyia,coenonus,null,null,sp0000004646,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Dendromyia,complosa,null,null,sp0000004647,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Dendromyia,jocosa,null,null,sp0000004648,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Dendromyia,jocosa,null,null,sp0000004649,syn. prolepidis
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004650,syn. canfieldi
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004651,syn. agnostips
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004652,syn. pandora
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004653,syn. fauna
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004654,syn. modalma
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,melanocephala,null,null,sp0000004655,syn. hemisiris 
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,phroso,null,null,sp0000004656,
pub0000000345,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,phroso,null,null,sp0000004657,syn. proviolans
pub0000000345,Culicinae,Sabethini,Wyeomyia,Decamyia,pseudopecten,null,null,sp0000004658,syn. eloisa
pub0000000345,Culicinae,Sabethini,Wyeomyia,Decamyia,ulocoma,null,null,sp0000004659,syn. onidus
pub0000000345,Culicinae,Sabethini,Wyeomyia,Decamyia,ulocoma,null,null,sp0000004660,syn. pantoia
pub0000000345,Culicinae,Sabethini,Wyeomyia,Decamyia,ulocoma,null,null,sp0000004661,syn. coacodela
pub0000000345,Culicinae,Sabethini,Wyeomyia,Decamyia,ypsipola,null,null,sp0000004662,
pub0000000345,Culicinae,Sabethini,Limatus,Null,durhamii ,null,null,sp0000004663,syn. cacophrades
pub0000000345,Culicinae,Sabethini,Sabethes,Sabethes,tarsopus,null,null,sp0000004664,
pub0000000345,Culicinae,Sabethini,Sabethes,Peytonulus,identicus,null,null,sp0000004665,
pub0000000345,Culicinae,Mansoniini,Coquillettidia,Rhynchotaenia,arribalzagae,null,null,sp0000004666,syn. coticula
pub0000000345,Culicinae,Mansoniini,Coquillettidia,Rhynchotaenia,nigricans,null,null,sp0000004667,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,calosomata,null,null,sp0000004668,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,incognita,null,null,sp0000004669,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,paludosa,null,null,sp0000004670,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,telmatophila,null,null,sp0000004671,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,trapidoi,null,null,sp0000004672,
pub0000000345,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,typhlosomata,null,null,sp0000004673,
pub0000000345,Culicinae,Orthopodomyiini,Orthopodomyia,Null,phyllozoa,null,null,sp0000004674,
pub0000000345,Culicinae,Aedini,Aedes,Ochlerotatus,hastatus,null,null,sp0000004675,
pub0000000345,Culicinae,Aedini,Aedes,Ochlerotatus,nubilus,null,null,sp0000004676,syn. polyagrus
pub0000000345,Culicinae,Aedini,Haemagogus,Conopostegus,clarki,null,null,sp0000004677,
pub0000000345,Culicinae,Aedini,Haemagogus,Conopostegus,leucotaeniatus,null,null,sp0000004678,
pub0000000345,Culicinae,Aedini,Aedes,Georgecraigius,fluviatilis,null,null,sp0000004679,syn. lithoecetor
pub0000000345,Culicinae,Aedini,Haemagogus,Haemagogus,argyromeris,null,null,sp0000004680,
pub0000000345,Culicinae,Aedini,Haemagogus,Haemagogus,argyromeris,null,null,sp0000004681,syn. gladiator
pub0000000345,Culicinae,Aedini,Haemagogus,Haemagogus,chalcospilans,null,null,sp0000004682,
pub0000000345,Culicinae,Aedini,Haemagogus,Haemagogus,lucifer,null,null,sp0000004683,
pub0000000345,Culicinae,Culicini,Lutzia,Lutzia,allostigma,null,null,sp0000004684,
pub0000000345,Culicinae,Culicini,Culex,Culex,chidesteri ,null,null,sp0000004685,
pub0000000345,Culicinae,Culicini,Culex,Phenacomyia,corniger,null,null,sp0000004686,syn. loquaculus 
pub0000000345,Culicinae,Culicini,Culex,Culex,ousqua,null,null,sp0000004687,
pub0000000345,Culicinae,Culicini,Culex,Culex,usquatissimus,null,null,sp0000004688,
pub0000000345,Culicinae,Culicini,Culex,Culex,declarator,null,null,sp0000004689,syn. jubilator
pub0000000345,Culicinae,Culicini,Culex,Culex,declarator,null,null,sp0000004690,syn. revelator 
pub0000000345,Culicinae,Culicini,Culex,Culex,delys,null,null,sp0000004691,
pub0000000345,Culicinae,Culicini,Culex,Culex,interrogator,null,null,sp0000004692,syn. reflector
pub0000000345,Culicinae,Culicini,Culex,Culex,laticlasper,null,null,sp0000004693,
pub0000000345,Culicinae,Culicini,Culex,Culex,mollis,null,null,sp0000004694,syn. equivocator
pub0000000345,Culicinae,Culicini,Culex,Culex,mollis,null,null,sp0000004695,syn. elocutilis
pub0000000345,Culicinae,Culicini,Culex,Culex,mollis,null,null,sp0000004696,syn. lepostenis
pub0000000345,Culicinae,Culicini,Culex,Culex,nigripalpus,null,null,sp0000004697,syn. prorimus
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,panocossa,null,null,sp0000004698,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,bastagarius,null,null,sp0000004699,syn. cuclyx 
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,caribeanus,null,null,sp0000004700,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,theobaldi,null,null,sp0000004701,syn. chrysonotum
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,conspirator ,null,null,sp0000004702,syn. dysmathes
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,conspirator ,null,null,sp0000004703,syn. fatuator
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,distinguendus,null,null,sp0000004704,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,dunni,null,null,sp0000004705,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,dunni,null,null,sp0000004706,syn. ruffinis
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,educator,null,null,sp0000004707,syn. apeteticus
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,educator,null,null,sp0000004708,syn. aneles
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,egcymon,null,null,sp0000004709,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,elephas,null,null,sp0000004710,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,elevator,null,null,sp0000004711,syn. curryi 
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,elevator,null,null,sp0000004712,syn. dornarum
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,erraticus,null,null,sp0000004713,syn. leprincei
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,erraticus,null,null,sp0000004714,syn. trachycampa
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,flabellifer,null,null,sp0000004715,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,galindoi,null,null,sp0000004716,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,iolambdis,null,null,sp0000004717,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,johnsoni,null,null,sp0000004718,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,jubifer,null,null,sp0000004719,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,educator,null,null,sp0000004720,syn. keenani 
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,kummi,null,null,sp0000004721,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,spissipes,null,null,sp0000004722,syn. menytes
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,spissipes,null,null,sp0000004723,syn. haynei
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,mesodenticulatus,null,null,sp0000004724,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,taeniopus,null,null,sp0000004725,syn. mychonde
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,paracrybda,null,null,sp0000004726,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,psatharus,null,null,sp0000004727,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,epanatasis,null,null,sp0000004728,syn. pseudotaeniopus
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,quadrifoliatus,null,null,sp0000004729,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,quasihibridus,null,null,sp0000004730,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,sardinerae,null,null,sp0000004731,syn. bilobatus 
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,spissipes,null,null,sp0000004732,syn. fur
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,epanatasis,null,null,sp0000004733,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,tecmarsis,null,null,sp0000004734,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,vomerifer,null,null,sp0000004735,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,zeteki,null,null,sp0000004736,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,arboricola ,null,null,sp0000004737,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,lacertosus,null,null,sp0000004738,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,pilosus,null,null,sp0000004739,syn. hesitator
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,rooti,null,null,sp0000004740,
pub0000000345,Culicinae,Culicini,Culex,Melanoconion,vexillifer,null,null,sp0000004741,
pub0000000345,Culicinae,Culicini,Culex,Microculex,daumastocampa,null,null,sp0000004742,
pub0000000345,Culicinae,Culicini,Culex,Micraedes,erethyzonfer,null,null,sp0000004743,
pub0000000345,Culicinae,Culicini,Culex,Microculex,gaudeator,null,null,sp0000004744,
pub0000000345,Culicinae,Culicini,Culex,Microculex,jenningsi,null,null,sp0000004745,
pub0000000345,Culicinae,Culicini,Culex,Anoedioporpa,browni,null,null,sp0000004746,
pub0000000413,Culicinae ,Culicini,Culex,Culex,pipiens ,pipiens ,null,sp0000004747,
pub0000000414,Culicinae ,Aedini ,Aedes,Ochlerotatus,taeniorhynchus,null,null,sp0000004748,
pub0000000414,Culicinae ,Aedini ,Aedes,Aedimorphus,vexans,null,null,sp0000004749,
pub0000000414,Culicinae ,Aedini ,Aedes,Ochlerotatus,sollicitans ,null,null,sp0000004750,
pub0000000414,Culicinae ,Culicini,Culex,Culex,pipiens,null,null,sp0000004751,
pub0000000415,Culicinae ,Culicini,Culex,Culex,tritaeniorhynchus,null,null,sp0000004752,
pub0000000415,Culicinae ,Culicini,Culex,Barraudius,modestus,null,null,sp0000004753,
pub0000000415,Culicinae ,Culicini,Culex,Culex,pipiens,pallens,null,sp0000004754,
pub0000000415,Culicinae ,Culicini,Culex,Culex,pipiens,quinquefasciatus,null,sp0000004755,
pub0000000417,Culicinae ,Culicini,Culex,Barraudius,modestus,null,null,sp0000004757,
pub0000000418,Culicinae ,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000004758,
pub0000000418,Culicinae ,Culicini,Culex,Culex,pipiens ,null,null,sp0000004759,
pub0000000419,Culicinae ,Culicini,Culex,Culex,pipiens ,null,null,sp0000004760,
pub0000000419,Culicinae ,Culicini,Culex,Barraudius,modestus,null,null,sp0000004761,
pub0000000419,Culicinae ,Aedini,Aedes,Ochlerotatus,caspius,null,null,sp0000004762,
pub0000000421,Culicinae ,Culicini,Culex,Culex,pipiens ,null,null,sp0000004765,
pub0000000422,Culicinae ,Culicini,Culex,Culex,pipiens ,null,null,sp0000004766,
pub0000000422,Culicinae ,Culicini,Culex,Culex,restuans,null,null,sp0000004767,
pub0000000423,Culicinae ,Culicini,Culex,Culex,pipiens,null,null,sp0000004768,North Western European
pub0000000423,Culicinae ,Culicini,Culex,Culex,pipiens,null,null,sp0000004769,North American
pub0000000424,Culicinae ,Aedini,Aedes,Aedimorphus,dentatus,null,null,sp0000004770,
pub0000000424,Culicinae ,Aedini,Aedes,Neomelaniconion,unidentatum,null,null,sp0000004771,
pub0000000425,Culicinae ,Culicini,Culex,Culex,nigripalpus,null,null,sp0000004772,
pub0000000425,Culicinae ,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000004773,
pub0000000425,Culicinae ,Culicini,Culex,Culex,restuans,null,null,sp0000004774,
pub0000000425,Culicinae ,Culicini,Culex,Culex,salinarius,null,null,sp0000004775,
pub0000000425,Culicinae ,Mansoniini,Coquillettidia,Coquillettidia,perturbans,null,null,sp0000004776,
pub0000000426,Culicinae ,Aedini,Aedes,Ochlerotatus,trivittatus,null,null,sp0000004777,
pub0000000426,Culicinae ,Culicini,Culex,Culex,pipiens,null,null,sp0000004778,
pub0000000426,Culicinae ,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000004779,
pub0000000427,Culicinae ,Aedini,Aedes,Ochlerotatus,trivittatus,null,null,sp0000004780,
pub0000000427,Culicinae ,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000004781,
pub0000000427,Culicinae ,Culicini,Culex,Culex,pipiens ,null,null,sp0000004782,
pub0000000428,Culicinae ,Aedini,Aedes,Ochlerotatus,detritis,null,null,sp0000004783,
pub0000000428,Culicinae ,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000004784,
pub0000000428,Culicinae ,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000004785,
pub0000000429,Culicinae ,Culicini,Culex,Culex,pipiens,pallens,null,sp0000004786,
pub0000000429,Culicinae ,Culicini,Culex,Culex,tritaeniorhynchus,null,null,sp0000004787,
pub0000000345,Culicinae ,Culicini,Culex,Anoedioporpa,conservator,null,null,sp0000004788,syn. bifoliata 
pub0000000345,Culicinae ,Culicini,Culex,Anoedioporpa,corrigani ,null,null,sp0000004789,
pub0000000345,Culicinae ,Culicini,Culex,Anoedioporpa,corrigani ,null,null,sp0000004790,syn. chalcocorystes
pub0000000345,Culicinae ,Culicini,Culex,Carrollia,secundus,null,null,sp0000004791,
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,dyari ,null,null,sp0000004792,
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,melanophylum,null,null,sp0000004793,
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,melanophylum,null,null,sp0000004794,syn. monospathus
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,pseudes,null,null,sp0000004795,
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,spanius,null,null,sp0000004796,
pub0000000345,Culicinae ,Toxorhynchitini,Toxorhynchites,Lynchiella,portoricensis ,null,null,sp0000004797,
pub0000000345,Culicinae ,Aedini,Aedes,Ochlerotatus,taeniorhynchus,null,null,sp0000004798,syn. portoricensis
pub0000000345,Culicinae ,Culicini,Culex,Culex,secutor,null,null,sp0000004799,syn. toweri
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,erraticus,null,null,sp0000004800,syn. borinqueni
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,sardinerae,null,null,sp0000004801,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Wyeomyia,grayii,null,null,sp0000004802,
pub0000000345,Culicinae ,Uranotaeniini,Uranotaenia,Uranotaenia,lowii ,null,null,sp0000004803,
pub0000000345,Culicinae ,Aedini,Psorophora,Janthinosoma,ferox,null,null,sp0000004804,syn. terminalis
pub0000000345,Culicinae ,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000004805,syn. luciensis
pub0000000345,Culicinae ,Culicini,Culex,Culex,inflictus,null,null,sp0000004806,syn. scholasticus
pub0000000345,Culicinae ,Culicini,Culex,Culex,nigripalpus ,null,null,sp0000004807,
pub0000000345,Culicinae ,Culicini,Deinocerites,Null,magnus,null,null,sp0000004808,
pub0000000345,Culicinae ,Sabethini,Isostomyia,Null,perturbans,null,null,sp0000004809,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Wyeomyia,pertinans,null,null,sp0000004810,
pub0000000345,Culicinae ,Aedini,Haemagogus,Haemagogus,splendens,null,null,sp0000004811,
pub0000000345,Culicinae ,Culicini,Culex,Culex,nigripalpus,null,null,sp0000004812,syn. palus
pub0000000345,Anophelinae,Null,Chagasia,Null,bonneae,null,null,sp0000004813,
pub0000000345,Anophelinae,Null,Anopheles,Anopheles,costai,null,null,sp0000004814,syn. bonneorum
pub0000000345,Culicinae ,Toxorhynchitini,Toxorhynchites,Lynchiella,bambusicola,null,null,sp0000004815,syn. aldrichanus
pub0000000345,Culicinae ,Toxorhynchitini,Toxorhynchites,Lynchiella,guadeloupensis,null,null,sp0000004816,syn. guianensis
pub0000000345,Culicinae ,Toxorhynchitini,Toxorhynchites,Lynchiella,theobaldi ,null,null,sp0000004817,syn. moengoensis
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Dodecamyia,aphobema,null,null,sp0000004818,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Miamyia,oblita,null,null,sp0000004819,syn. fallax
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,albosquamata,null,null,sp0000004820,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,argenteorostris,null,null,sp0000004821,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,flui,null,null,sp0000004822,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Hystatomyia,lamellata,null,null,sp0000004823,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,occulta,null,null,sp0000004824,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,roucouyana,null,null,sp0000004825,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Subgenus Uncertain 3,surinamensis,null,null,sp0000004826,
pub0000000345,Culicinae ,Sabethini,Wyeomyia,Phoniomyia,splendida,null,null,sp0000004827,
pub0000000345,Culicinae ,Sabethini,Limatus,Null,pseudomethysticus,null,null,sp0000004828,
pub0000000345,Culicinae ,Sabethini,Sabethes,Sabethes,amazonicus,null,null,sp0000004829,syn. happleri 
pub0000000345,Culicinae ,Sabethini,Sabethes,Sabethoides ,chloropterus,null,null,sp0000004830,syn. imperfectus
pub0000000345,Culicinae ,Aedini,Psorophora,Janthinosoma,ferox,null,null,sp0000004831,syn. vanhalli
pub0000000345,Culicinae ,Aedini,Aedes,Ochlerotatus,eucephalaeus,null,null,sp0000004832,
pub0000000345,Culicinae ,Aedini,Aedes,Protomacleaya,argyrothorax,null,null,sp0000004833,
pub0000000345,Culicinae ,Aedini,Aedes,Howardina,arborealis,null,null,sp0000004834,
pub0000000345,Culicinae ,Culicini,Culex,Culex,bonneae,null,null,sp0000004835,
pub0000000345,Culicinae ,Culicini,Culex,Culex,brevispinosus,null,null,sp0000004836,
pub0000000345,Culicinae ,Culicini,Culex,Culex,usquatus,null,null,sp0000004837,
pub0000000345,Culicinae ,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000004838,syn. aikenii
pub0000000345,Culicinae ,Culicini,Culex,Culex,surinamensis,null,null,sp0000004839,
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,albinensis,null,null,sp0000004840,
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,albinensis,null,null,sp0000004841,syn. maroniensis
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,alcocki,null,null,sp0000004842,
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,bastagarius,null,null,sp0000004843,syn. vapulans 
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,intrincatus,null,null,sp0000004844,syn. xivylis
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,commevynensis,null,null,sp0000004845,
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,comminutor,null,null,sp0000004846,
pub0000000345,Culicinae ,Culicini,Culex,Melanoconion,confundior,null,null,sp0000004847,
